gender,shoulder_to_hip,waist_to_hip,shoulder_to_waist,torso_aspect,symmetry,midline_offset,shape_label
male,1.0421,0.8892,1.1720,1.2311,0.9511,0.0080,inverted_triangle
male,1.0449,0.8878,1.1770,1.2284,0.9833,0.0124,inverted_triangle
male,1.0398,0.8864,1.1730,1.2348,0.9574,0.0176,inverted_triangle
male,1.0446,0.8892,1.1748,1.2252,0.9936,0.0104,inverted_triangle
male,1.0471,0.8885,1.1785,1.2261,0.9586,0.0178,inverted_triangle
male,1.0469,0.8871,1.1802,1.2350,0.9801,0.0082,inverted_triangle
male,1.0451,0.8872,1.1780,1.2336,0.9922,0.0178,inverted_triangle
male,1.0424,0.8886,1.1731,1.2265,0.9807,0.0047,inverted_triangle
male,1.0418,0.8869,1.1747,1.2310,0.9681,0.0034,inverted_triangle
male,1.0501,0.8851,1.1864,1.2297,0.9618,0.0019,inverted_triangle
male,1.0431,0.8824,1.1821,1.2368,0.9534,0.0081,inverted_triangle
male,1.0480,0.8838,1.1858,1.2300,0.9699,0.0257,inverted_triangle
male,1.0442,0.8855,1.1793,1.2226,0.9769,0.0004,inverted_triangle
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,1.0698,0.8605,1.2432,1.2008,0.9900,0.0000,hourglass
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9491,0.9830,0.9655,1.0147,0.9900,0.0000,pear
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9107,1.0179,0.8947,1.0900,0.9900,0.0000,rectangle
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
female,0.9032,1.0645,0.8485,0.9286,0.9900,0.0000,apple
